Gestore;Matricola;Euro;Rimessa;Modello
ATAC;3203;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3204;Diesel Euro5;TorSapienza;IRISBUS CITELIS 3p 12m
ATAC;3205;Diesel Euro5;Grottarossa;IRISBUS CITELIS 3p 12m
ATAC;3206;Diesel Euro5;TorSapienza;IRISBUS CITELIS 3p 12m
ATAC;3301;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3302;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3303;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3304;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3305;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3306;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3307;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3308;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3309;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3310;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3311;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3312;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3313;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3314;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3315;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3316;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3317;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3318;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3319;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3320;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3321;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3322;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3323;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3324;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3325;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3326;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3327;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3328;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3329;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3330;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3331;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3332;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3333;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3334;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3335;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3336;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3337;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3338;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3339;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3340;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3341;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3342;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3343;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3344;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3345;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3346;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3347;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3348;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3349;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3350;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3351;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3352;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3353;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3354;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3355;Diesel Euro6;TorVergata;IVECO URBANWAY 12 m
ATAC;3356;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3357;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3358;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3359;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3360;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3361;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3362;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3363;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3364;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3365;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3366;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3367;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3368;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3369;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3370;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3371;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3372;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3373;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3374;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3375;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3376;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3377;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3378;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3379;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3380;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3381;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3382;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3383;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3384;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3385;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3386;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3387;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3388;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3389;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3390;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3391;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3392;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3393;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3394;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3395;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3396;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3397;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3398;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3399;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3400;Diesel Euro6;Portonaccio;IVECO URBANWAY 12 m
ATAC;3401;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3402;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3403;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3404;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3405;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3406;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3407;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3408;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3409;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3410;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3411;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3412;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3413;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3414;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3415;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3416;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3417;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3418;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3419;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3420;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3421;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3422;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3423;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3424;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3425;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3426;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3427;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3428;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3429;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3430;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3471;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3472;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3473;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3474;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3475;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3476;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3477;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3478;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3479;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3480;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3481;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3482;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3483;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3484;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3485;Diesel Euro6;Grottarossa;IVECO URBANWAY 12 m
ATAC;3730;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3740;Diesel Euro3;TorVergata;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3759;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3775;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3780;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3782;Diesel Euro3;TorVergata;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3787;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3794;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3798;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3800;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3804;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3806;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3811;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3821;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3827;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3828;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3834;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3846;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3851;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3853;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3857;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3859;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3865;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3866;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3867;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3868;Diesel Euro3;TorVergata;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3869;Diesel Euro3;TorVergata;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3874;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3876;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3877;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3884;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3888;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3892;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3895;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3901;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3902;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3904;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3905;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3909;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3911;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3912;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3913;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3914;Diesel Euro3;TorVergata;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3916;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3917;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3919;Diesel Euro3;TorVergata;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3920;Diesel Euro3;TorSapienza;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3921;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3923;Diesel Euro3;TorVergata;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3924;Diesel Euro3;TorVergata;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3926;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3927;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3928;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3929;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3931;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3932;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3933;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3934;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3935;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3937;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3939;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3942;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3943;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3945;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3946;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3950;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3951;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3953;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;3954;Diesel Euro3;Grottarossa;IVECO CITY C-CURSOR CON PEDANA 3P
ATAC;4101;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4102;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4105;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4106;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4107;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4108;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4109;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4110;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4111;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4113;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4114;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4127;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4133;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4134;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4135;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4136;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4137;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4138;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4139;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4140;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4141;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4142;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4143;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4144;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4145;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4146;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4148;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4150;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4151;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4153;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4154;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4155;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4156;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4157;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4158;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4159;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4160;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4161;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4162;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4163;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4164;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4165;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4166;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4168;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4169;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4170;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4171;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4172;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4174;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4175;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4176;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4177;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4179;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4180;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4181;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4182;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4184;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4185;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4186;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4187;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4188;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4189;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4190;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4191;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4192;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4193;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4194;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4195;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4196;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4197;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4198;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4199;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4200;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (ZF)
ATAC;4202;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4204;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4205;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4206;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4207;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4208;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4209;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4210;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4211;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4212;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4213;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4214;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4215;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4216;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4218;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4219;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4220;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4221;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4222;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4223;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
ATAC;4225;Metano Euro4;TorPagnotta;IRISBUS 491.12.27 CURSOR CNG (VOITH)
